title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,7346#2642317,436765,6,132,2642317,436765,7341
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,32332#13,13,1,7,13,13,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,10601#2992102,443976,6,132,2992102,443976,10592
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,21893#159,159,5,68,159,159,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,4372#1897460,337501,5,132,1897460,337501,4251
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,1131#3410732,396153,6,131,3410732,396153,132878
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,118283#4489851,474654,6,132,4489851,474654,118121
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,32853#3381853,365655,5,132,3381853,365655,29391
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1711#1299941,373353,6,132,1299941,373353,1710
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,=,347#6471,6471,1,104,6471,6471,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1702#1298328,373257,6,132,1298328,373257,1701
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,1398#3331843,393398,6,131,3331843,393398,132611
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,1198#1665,1665,6,104,1665,1665,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,398#553460,280335,6,129,553460,280335,397
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,70#74613,62301,6,123,74613,62301,69
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,28034#3842336,460676,6,132,3842336,460676,28018
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,35376#5,5,2,4,5,5,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,>,2199#450313,77334,1,70,450313,77334,62495
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,365#1595,1593,1,19,1595,1593,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,429#585481,286874,6,129,585481,286874,428
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1456#1193327,364057,6,132,1193327,364057,1455
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,7711#1795569,314864,6,129,1795569,314864,126302
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,16131#1154123,268832,6,129,1154123,268832,117888
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,3990#2131464,418812,6,132,2131464,418812,3989
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,7583#61,61,5,32,61,61,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,2,mk.keyword_id,=,1038#796,796,4,49,796,796,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,2,mk.keyword_id,>,15211#430163,135407,4,74,430163,135407,66150
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,7777#2733631,438291,6,132,2733631,438291,7772
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,23082#3196868,362806,5,132,3196868,362806,21289
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,5810#2430608,427141,6,132,2430608,427141,5809
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,4,mk.keyword_id,<,39514#436790,73353,1,45,436790,73353,16227
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,4099#530,530,6,99,530,530,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,465#4614,4611,6,115,4614,4611,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,<,2056#184662,70566,1,72,184662,70566,1956
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,1082#3433674,396537,6,131,3433674,396537,132927
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,59191#184,184,5,37,184,184,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,>,8845#259670,58456,1,70,259670,58456,56087
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,5362#32,32,4,23,32,32,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,>,1515#494379,79793,1,70,494379,79793,63141
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,2105#3037795,383839,6,131,3037795,383839,131904
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,4185#338,338,5,83,338,338,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,5162#621,621,5,58,621,621,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,1732#1154317,305804,5,132,1154317,305804,1704
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,6933#1040,1032,6,78,1040,1032,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,21711#841496,201297,6,129,841496,201297,112309
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,7401#2651586,436901,6,132,2651586,436901,7396
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,33284#3956629,462288,6,132,3956629,462288,33267
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,2,mk.keyword_id,>,3430#846181,168676,4,75,846181,168676,77700
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,6,mk.keyword_id,>,1808#2603052,301240,4,131,2603052,301240,117740
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,786#3688456,407769,6,131,3688456,407769,133223
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,335#71382,71257,5,103,71382,71257,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,105668#1,1,1,1,1,1,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,>,26436#114516,35057,1,67,114516,35057,39588
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,571#3339,3339,6,101,3339,3339,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,6623#2563755,433234,6,132,2563755,433234,6619
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,5810#2075194,332447,6,131,2075194,332447,128199
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,2879#1767111,404695,6,132,1767111,404695,2878
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,2364#481,481,6,95,481,481,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,15466#3317805,451603,6,132,3317805,451603,15455
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,31798#575159,164199,6,129,575159,164199,102227
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,13751#1587,1587,5,45,1587,1587,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,3033#252,252,6,71,252,252,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,53738#42,42,5,28,42,42,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,783#805215,325123,6,130,805215,325123,782
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,243#296044,171703,6,125,296044,171703,242
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,76714#3,3,2,3,3,3,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,mk.keyword_id,<,1046#404742,192817,5,81,404742,192817,1041
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,484#3885584,416737,6,132,3885584,416737,133525
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,5768#2083525,333005,6,131,2083525,333005,128241
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,19010#54,54,3,37,54,54,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,52#51415,47818,6,122,51415,47818,51
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,7687#412,412,6,83,412,412,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,8796#2852785,441681,6,132,2852785,441681,8791
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,64051#4284117,468751,6,132,4284117,468751,64015
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,11537#3064671,445927,6,132,3064671,445927,11526
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,18881#33,33,1,7,33,33,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,1042#3466620,397401,6,131,3466620,397401,132967
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,2,mk.keyword_id,=,1162#30,30,4,10,30,30,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,15816#3332559,451995,6,132,3332559,451995,15805
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,7861#1512,1512,6,102,1512,1512,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,16117#445,445,6,47,445,445,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,2109#2110,2110,6,93,2110,2110,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,731#2731,2731,5,110,2731,2731,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,14600#1235009,278201,6,129,1235009,278201,119419
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,27031#8,8,1,7,8,8,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,41159#65,65,4,34,65,65,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,3337#2274,2274,5,59,2274,2274,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,9087#144,144,5,74,144,144,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,<,1411#730317,164812,1,132,730317,164812,1365
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,6308#1983465,325671,6,131,1983465,325671,127701
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,2845#843,843,5,90,843,843,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,58968#4243725,468122,6,132,4243725,468122,58939
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,16264#58271,58166,5,83,58271,58166,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,3,mk.keyword_id,>,1265#913971,158454,3,71,913971,158454,72579
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,23497#791150,194167,6,129,791150,194167,110526
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,732#3736449,409981,6,131,3736449,409981,133277
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,1613#388,388,1,47,388,388,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,37#4476882,466273,6,132,4476882,466273,133972
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,419#583484,286438,6,129,583484,286438,418
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,<,34360#2509838,212577,1,132,2509838,212577,29355
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,mk.keyword_id,=,46185#14,14,1,9,14,14,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,21225#3643762,456760,6,132,3643762,456760,21214
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,31834#3934154,461926,6,132,3934154,461926,31817
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,16270#1144,1144,5,91,1144,1144,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,2226#1526383,383176,6,132,1526383,383176,2225
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,7420#1854081,316736,6,130,1854081,316736,126593
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,465#611402,293304,6,129,611402,293304,464
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,3#14253,14251,6,122,14253,14251,2
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,24382#3738261,458759,6,132,3738261,458759,24366
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,8071#58,58,4,40,58,58,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,3,mk.keyword_id,<,31266#1061053,176510,3,72,1061053,176510,29952
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,50765#4187036,466800,6,132,4187036,466800,50743
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,6821#1932753,322245,6,131,1932753,322245,127192
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,6133#2012777,328709,6,131,2012777,328709,127876
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,2,mk.keyword_id,>,46482#5519,2811,1,66,5519,2811,4555
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,537#3837411,414238,6,132,3837411,414238,133472
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,20659#888555,205957,6,129,888555,205957,113360
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,16296#1081461,223946,6,129,1081461,223946,117723
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,6069#2023923,329697,6,131,2023923,329697,127940
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,6933#2236641,347645,5,132,2236641,347645,6649
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,8478#1692631,308697,6,129,1692631,308697,125535
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,2487#2908110,378867,6,131,2908110,378867,131522
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,7601#1040,1040,6,96,1040,1040,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,11267#279,279,5,47,279,279,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,1064#1616,1616,6,94,1616,1616,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,10285#1536143,299381,6,129,1536143,299381,123732
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,6672#2567418,433349,6,132,2567418,433349,6668
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,49890#4178565,466690,6,132,4178565,466690,49868
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,4619#1404,1404,6,107,1404,1404,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,6041#2476601,428962,6,132,2476601,428962,6040
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,mk.keyword_id,=,30555#59,59,4,36,59,59,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,4925#2289417,422504,6,132,2289417,422504,4924
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1935#1406518,377337,6,132,1406518,377337,1934
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,mk.keyword_id,<,359#212183,147269,5,81,212183,147269,354
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,22164#827669,199731,6,129,827669,199731,111859
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,25939#3788182,459846,6,132,3788182,459846,25923
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,72607#162482,67099,4,127,162482,67099,61487
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,10286#1535818,299347,6,129,1535818,299347,123731
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,3757#2420909,346027,6,131,2420909,346027,130252
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1727#1312323,373701,6,132,1312323,373701,1726
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,29520#29,29,4,16,29,29,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,45039#4130997,465715,6,132,4130997,465715,45019
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,9130#1623937,304081,6,129,1623937,304081,124886
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,13899#2794184,358176,5,132,2794184,358176,13180
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,12017#1383007,289850,6,129,1383007,289850,122002
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,25990#63,62,5,28,63,62,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,4928#2291204,422600,6,132,2291204,422600,4927
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,2,mk.keyword_id,<,9427#1878081,204506,1,132,1878081,204506,8864
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,20321#3580455,456108,6,132,3580455,456108,20310
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,3,mk.keyword_id,=,16264#50894,50835,2,37,50894,50835,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,769#794793,323549,6,130,794793,323549,768
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,3163#1863659,407409,6,132,1863659,407409,3162
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,2681#2808458,364421,6,131,2808458,364421,131328
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,2067#3054031,384523,6,131,3054031,384523,131942
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,<,9802#1894385,204604,1,132,1894385,204604,9194
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,7442#45,45,1,25,45,45,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,36097#4,4,3,4,4,4,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,171#4288203,438711,6,132,4288203,438711,133838
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,13491#33,33,2,18,33,33,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,2888#2771,2761,5,112,2771,2761,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,9837#1577667,302414,6,129,1577667,302414,124180
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,562#3826143,414097,6,132,3826143,414097,133447
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,2,mk.keyword_id,=,40542#5,5,4,5,5,5,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,3219#1874365,407844,6,132,1874365,407844,3218
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,19735#4202,4202,6,56,4202,4202,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,571#3818730,413864,6,132,3818730,413864,133438
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,3993#2132597,418825,6,132,2132597,418825,3992
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,>,27077#111545,34328,1,67,111545,34328,39022
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,73656#4356602,471197,6,132,4356602,471197,73566
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,3658#3913,3913,6,58,3913,3913,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,51736#4194397,466918,6,132,4194397,466918,51714
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,47358#350428,121184,6,129,350428,121184,86670
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,3243#1887678,409029,6,132,1887678,409029,3242
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,4593#596,596,6,85,596,596,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,7682#2708285,437783,6,132,2708285,437783,7677
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,833#3629780,405210,6,131,3629780,405210,133176
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,11662#4724,4724,5,52,4724,4724,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,20342#13,13,1,7,13,13,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,59415#4250093,468229,6,132,4250093,468229,59384
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,21712#841432,201296,6,129,841432,201296,112308
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,>,44057#348640,114513,5,129,348640,114513,81601
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,66496#210560,85671,6,128,210560,85671,67551
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,<,24817#521249,95747,1,72,521249,95747,23482
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,10767#3008367,444842,6,132,3008367,444842,10758
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,7850#1760523,312776,6,129,1760523,312776,126163
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1382#1155583,362048,6,132,1155583,362048,1381
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,27551#3829478,460468,6,132,3829478,460468,27535
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,22243#823156,199298,6,129,823156,199298,111780
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,648#4042,4042,6,111,4042,4042,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,17631#3491109,454167,6,132,3491109,454167,17620
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,3219#3422,3421,6,107,3422,3421,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,57#4441102,461963,6,132,4441102,461963,133952
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,2869#1763780,404607,6,132,1763780,404607,2868
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,7905#1749625,312240,6,129,1749625,312240,126108
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,797#7683,7682,6,120,7683,7682,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,32292#3941988,462052,6,132,3941988,462052,32275
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,>,26823#588204,148322,5,129,588204,148322,95701
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,890#3557601,402634,6,131,3557601,402634,133119
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,4678#2250298,421375,6,132,2250298,421375,4677
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,1787#3147244,386418,6,131,3147244,386418,132222
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,4,mk.keyword_id,=,2199#60,60,1,20,60,60,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,33161#79,79,4,20,79,79,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,30953#3915699,461648,6,132,3915699,461648,30937
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,132#4327742,439937,6,132,4327742,439937,133877
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,28547#656624,177018,6,129,656624,177018,105477
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,100468#48091,21809,4,123,48091,21809,33702
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,1876#3705,3658,6,98,3705,3658,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,>,3434#1627299,162243,1,131,1627299,162243,107991
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,8290#1709806,309918,6,129,1709806,309918,125723
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,>,137#3689977,350026,5,132,3689977,350026,120120
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,mk.keyword_id,=,39339#2,2,1,2,2,2,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,1662#1281614,372190,6,132,1281614,372190,1661
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,3202#391,391,4,45,391,391,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,11480#172,172,6,34,172,172,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,643#718694,312700,6,130,718694,312700,642
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,<,10149#1916080,204906,1,132,1916080,204906,9523
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,343#1044,1044,6,83,1044,1044,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,979#981,979,6,73,981,979,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,13878#3234435,449852,6,132,3234435,449852,13867
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,<,430#336546,127455,1,129,336546,127455,420
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,mk.keyword_id,=,47#77,77,1,41,77,77,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,6929#2584826,433793,6,132,2584826,433793,6924
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,2487#1598548,387298,6,132,1598548,387298,2486
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,>,382#3390755,333062,5,132,3390755,333062,119878
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,4,mk.keyword_id,=,117#2400,2399,1,36,2400,2399,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,15722#3328643,451806,6,132,3328643,451806,15711
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,12319#29,29,4,21,29,29,1
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,23175#3712432,458281,6,132,3712432,458281,23160
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,72011#3,3,2,3,3,3,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,mk.keyword_id,<,236#117589,87522,5,80,117589,87522,231
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,62823#3643460,370055,5,132,3643460,370055,51934
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,<,23103#3710513,458262,6,132,3710513,458262,23088
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,>,832#3631683,405254,6,131,3631683,405254,133177
title t,movie_keyword mk#t.id=mk.movie_id#mk.keyword_id,=,4134#290,290,6,77,290,290,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,=,866#1717,1717,5,64,1717,1717,1
